,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
40007,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-09-25,-16.0,-5.0,11.0,-34.0,-35.0,11.0
40008,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-09-26,-23.0,-11.0,4.0,-34.0,-11.0,6.0
40009,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-09-27,-29.0,-13.0,2.0,-33.0,-14.0,5.0
40010,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-09-28,-12.0,-6.0,67.0,-34.0,-36.0,10.0
40011,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-09-29,-16.0,-9.0,35.0,-35.0,-35.0,11.0
40012,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-09-30,-18.0,-8.0,14.0,-35.0,-36.0,11.0
40013,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-01,-14.0,-3.0,37.0,-33.0,-34.0,11.0
40014,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-02,-26.0,-14.0,-20.0,-34.0,-33.0,12.0
40015,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-03,-25.0,-10.0,-13.0,-33.0,-12.0,7.0
40016,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-04,-33.0,-17.0,-42.0,-37.0,-17.0,7.0
40017,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-05,-14.0,-7.0,37.0,-33.0,-35.0,10.0
40018,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-06,-18.0,-9.0,26.0,-31.0,-35.0,11.0
40019,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-07,-18.0,-8.0,44.0,-33.0,-34.0,11.0
40020,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-08,-19.0,-6.0,21.0,-34.0,-35.0,12.0
40021,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-09,-20.0,-8.0,14.0,-31.0,-32.0,10.0
40022,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-10,-22.0,-10.0,20.0,-31.0,-9.0,6.0
40023,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-11,-26.0,-11.0,47.0,-27.0,-12.0,4.0
40024,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-12,-17.0,-10.0,24.0,-33.0,-35.0,11.0
40025,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-13,-21.0,-13.0,9.0,-33.0,-35.0,12.0
40026,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-14,-20.0,-8.0,18.0,-33.0,-34.0,12.0
40027,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-15,-19.0,-3.0,21.0,-31.0,-34.0,11.0
40028,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-16,-17.0,-3.0,19.0,-30.0,-31.0,10.0
40029,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-17,-25.0,-10.0,19.0,-34.0,-11.0,7.0
40030,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-18,-29.0,-13.0,31.0,-31.0,-13.0,6.0
40031,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-19,-16.0,-7.0,50.0,-36.0,-35.0,11.0
40032,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-20,-20.0,-9.0,34.0,-36.0,-35.0,12.0
40033,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-21,-27.0,-13.0,-16.0,-38.0,-36.0,14.0
40034,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-22,-19.0,-2.0,41.0,-35.0,-35.0,12.0
40035,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-23,-18.0,-5.0,22.0,-33.0,-32.0,12.0
40036,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-24,-27.0,-13.0,0.0,-36.0,-11.0,8.0
40037,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-25,-25.0,-9.0,33.0,-31.0,-12.0,5.0
40038,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-26,-12.0,-9.0,47.0,-41.0,-45.0,13.0
40039,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-27,-20.0,-13.0,-10.0,-45.0,-46.0,15.0
40040,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-28,-17.0,-8.0,27.0,-43.0,-45.0,15.0
40041,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-29,-20.0,-6.0,-15.0,-45.0,-46.0,15.0
40042,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-30,-18.0,-3.0,18.0,-39.0,-42.0,14.0
40043,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-10-31,-27.0,-8.0,-12.0,-36.0,-12.0,8.0
40044,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-11-01,-24.0,-8.0,-3.0,-29.0,-11.0,5.0
40045,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-11-02,-6.0,-2.0,23.0,-35.0,-34.0,11.0
40046,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-11-03,-8.0,-3.0,9.0,-31.0,-33.0,10.0
40047,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-11-04,-2.0,1.0,30.0,-29.0,-32.0,9.0
40048,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-11-05,-44.0,-6.0,25.0,-43.0,-41.0,17.0
40049,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-11-06,-44.0,-6.0,19.0,-42.0,-39.0,17.0
40050,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-11-07,-52.0,-12.0,60.0,-45.0,-26.0,13.0
40051,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-11-08,-56.0,-16.0,34.0,-43.0,-31.0,11.0
40052,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-11-09,-40.0,-11.0,45.0,-42.0,-41.0,15.0
40053,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-11-10,-40.0,-7.0,34.0,-42.0,-41.0,16.0
40054,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-11-11,-42.0,-7.0,15.0,-40.0,-41.0,17.0
40055,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-11-12,-41.0,-2.0,31.0,-42.0,-41.0,17.0
40056,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-11-13,-40.0,-2.0,17.0,-39.0,-39.0,17.0
40057,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-11-14,-53.0,-14.0,-33.0,-48.0,-30.0,14.0
40058,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-11-15,-54.0,-14.0,0.0,-45.0,-31.0,11.0
40059,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-11-16,-39.0,-8.0,18.0,-42.0,-41.0,16.0
40060,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-11-17,-41.0,-8.0,22.0,-42.0,-41.0,16.0
40061,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-11-18,-41.0,-7.0,15.0,-45.0,-40.0,17.0
40062,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-11-19,-42.0,-3.0,-1.0,-45.0,-42.0,17.0
40063,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-11-20,-42.0,0.0,-9.0,-42.0,-39.0,17.0
40064,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-11-21,-48.0,-7.0,22.0,-44.0,-27.0,13.0
40065,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-11-22,-51.0,-8.0,47.0,-43.0,-30.0,10.0
40066,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-11-23,-37.0,-6.0,30.0,-43.0,-41.0,15.0
40067,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-11-24,-40.0,-6.0,21.0,-42.0,-41.0,16.0
40068,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-11-25,-41.0,-8.0,0.0,-45.0,-40.0,17.0
40069,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-11-26,-39.0,-3.0,23.0,-44.0,-41.0,16.0
40070,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-11-27,-39.0,-2.0,-10.0,-43.0,-39.0,17.0
40071,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-11-28,-46.0,-9.0,-4.0,-46.0,-25.0,12.0
40072,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-11-29,-51.0,-13.0,-5.0,-43.0,-29.0,10.0
40073,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-11-30,-34.0,-7.0,-2.0,-42.0,-40.0,15.0
40074,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-01,-37.0,-7.0,8.0,-42.0,-38.0,15.0
40075,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-02,-21.0,-8.0,-9.0,-38.0,-33.0,13.0
40076,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-03,-25.0,-10.0,-32.0,-39.0,-35.0,14.0
40077,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-04,-21.0,-2.0,-28.0,-36.0,-32.0,13.0
40078,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-05,-22.0,-7.0,-7.0,-33.0,-12.0,7.0
40079,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-06,-29.0,-11.0,-17.0,-34.0,-14.0,6.0
40080,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-07,-18.0,-7.0,-12.0,-39.0,-36.0,12.0
40081,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-08,-20.0,-6.0,-14.0,-39.0,-33.0,13.0
40082,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-09,-23.0,-6.0,-16.0,-40.0,-35.0,13.0
40083,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-10,-22.0,-2.0,-16.0,-39.0,-36.0,13.0
40084,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-11,-24.0,-5.0,-21.0,-36.0,-33.0,13.0
40085,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-12,-27.0,-9.0,-13.0,-33.0,-13.0,7.0
40086,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-13,-35.0,-15.0,-34.0,-38.0,-16.0,7.0
40087,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-14,-16.0,-4.0,-7.0,-41.0,-38.0,12.0
40088,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-15,-12.0,-3.0,-2.0,-39.0,-37.0,12.0
40089,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-16,-31.0,-5.0,-20.0,-43.0,-40.0,15.0
40090,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-17,-26.0,5.0,5.0,-44.0,-41.0,15.0
40091,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-18,-31.0,-1.0,-18.0,-45.0,-43.0,17.0
40092,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-19,-33.0,-3.0,-15.0,-40.0,-20.0,10.0
40093,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-20,-54.0,-6.0,-5.0,-43.0,-26.0,9.0
40094,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-21,-36.0,9.0,-9.0,-54.0,-55.0,19.0
40095,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-22,-36.0,14.0,-4.0,-55.0,-56.0,20.0
40096,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-23,-34.0,24.0,-11.0,-53.0,-58.0,21.0
40097,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-24,-37.0,24.0,20.0,-59.0,-66.0,24.0
40098,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-25,-89.0,-80.0,-16.0,-88.0,-86.0,34.0
40099,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-26,-78.0,-54.0,-20.0,-71.0,-57.0,19.0
40100,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-27,-60.0,-22.0,2.0,-55.0,-36.0,12.0
40101,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-28,-52.0,-23.0,9.0,-69.0,-75.0,28.0
40102,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-29,-43.0,-9.0,8.0,-64.0,-66.0,25.0
40103,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-30,-42.0,0.0,22.0,-63.0,-65.0,26.0
40104,GB,United Kingdom,Greater London,Enfield,,GB-ENF,,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-12-31,-43.0,11.0,-6.0,-64.0,-67.0,26.0
40105,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-02-15,-10.0,-8.0,-33.0,-10.0,0.0,3.0
40106,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-02-16,-11.0,-13.0,-45.0,-3.0,-2.0,2.0
40107,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-02-17,8.0,3.0,11.0,-4.0,-7.0,2.0
40108,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-02-18,0.0,-3.0,-8.0,-8.0,-7.0,2.0
40109,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-02-19,2.0,-2.0,-9.0,-6.0,-7.0,2.0
40110,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-02-20,-2.0,-5.0,-13.0,-6.0,-8.0,2.0
40111,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-02-21,4.0,0.0,-1.0,-5.0,-9.0,2.0
40112,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-02-22,-2.0,-2.0,-9.0,-1.0,0.0,0.0
40113,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-02-23,-1.0,-4.0,-7.0,6.0,0.0,-1.0
40114,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-02-24,-1.0,0.0,9.0,-5.0,0.0,1.0
40115,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-02-25,-1.0,4.0,10.0,-2.0,1.0,0.0
40116,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-02-26,5.0,2.0,20.0,-3.0,2.0,0.0
40117,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-02-27,5.0,3.0,5.0,5.0,0.0,0.0
40118,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-02-28,2.0,1.0,2.0,2.0,-1.0,1.0
40119,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-02-29,2.0,0.0,-15.0,-8.0,1.0,1.0
40120,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-03-01,4.0,2.0,20.0,-2.0,1.0,-1.0
40121,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-03-02,4.0,6.0,25.0,-5.0,1.0,0.0
40122,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-03-03,1.0,5.0,15.0,-6.0,2.0,0.0
40123,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-03-04,2.0,3.0,5.0,-4.0,1.0,1.0
40124,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-03-05,-8.0,-4.0,-10.0,-4.0,0.0,2.0
40125,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-03-06,6.0,9.0,30.0,-1.0,-1.0,1.0
40126,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-03-07,0.0,6.0,11.0,0.0,3.0,0.0
40127,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-03-08,0.0,4.0,11.0,-4.0,-3.0,0.0
40128,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-03-09,1.0,5.0,14.0,-5.0,-2.0,2.0
40129,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-03-10,-3.0,11.0,11.0,-2.0,-5.0,2.0
40130,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-03-11,-1.0,11.0,24.0,-11.0,-4.0,3.0
40131,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-03-12,-7.0,17.0,9.0,-14.0,-7.0,4.0
40132,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-03-13,-8.0,23.0,17.0,-16.0,-13.0,6.0
40133,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-03-14,-16.0,17.0,7.0,-22.0,-2.0,4.0
40134,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-03-15,-23.0,7.0,-9.0,-26.0,-5.0,4.0
40135,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-03-16,-12.0,26.0,63.0,-26.0,-22.0,9.0
40136,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-03-17,-26.0,26.0,20.0,-37.0,-35.0,14.0
40137,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-03-18,-30.0,37.0,28.0,-42.0,-42.0,18.0
40138,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-03-19,-37.0,40.0,-1.0,-44.0,-48.0,20.0
40139,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-03-20,-50.0,19.0,10.0,-48.0,-52.0,23.0
40140,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-03-21,-66.0,0.0,20.0,-59.0,-39.0,16.0
40141,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-03-22,-69.0,-17.0,22.0,-64.0,-41.0,14.0
40142,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-03-23,-59.0,-9.0,27.0,-61.0,-66.0,27.0
40143,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-03-24,-73.0,-17.0,15.0,-71.0,-74.0,32.0
40144,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-03-25,-75.0,-21.0,20.0,-75.0,-77.0,34.0
40145,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-03-26,-77.0,-23.0,19.0,-76.0,-79.0,35.0
40146,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-03-27,-80.0,-22.0,12.0,-76.0,-77.0,36.0
40147,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-03-28,-85.0,-34.0,-32.0,-79.0,-63.0,23.0
40148,GB,United Kingdom,Greater London,Hackney,,GB-HCK,,ChIJBYyO7-8cdkgRLG8Z2Fn7scU,2020-03-29,-85.0,-43.0,-47.0,-80.0,-61.0,20.0
